Id,Expected
test_208.jpg,0.0018879628
test_209.jpg,0.91984457
test_210.jpg,0.99627423
test_211.jpg,0.9987902
test_212.jpg,0.5850129
test_213.jpg,0.9632864
test_214.jpg,0.9619306
test_215.jpg,0.09892952
test_216.jpg,0.0009290154
test_217.jpg,0.99655944
test_218.jpg,0.17340048
test_219.jpg,0.9619286
test_220.jpg,0.99303764
test_221.jpg,0.0070473426
test_222.jpg,0.65545917
test_223.jpg,0.999964
test_224.jpg,0.6865338
test_225.jpg,0.99946755
test_226.jpg,0.9996494
test_227.jpg,0.9987495
test_228.jpg,0.80268854
test_229.jpg,0.9967732
test_230.jpg,0.9964605
test_231.jpg,0.98338944
test_232.jpg,0.31181037
test_233.jpg,0.77027154
test_234.jpg,0.9991289
test_235.jpg,0.9977138
test_236.jpg,0.9955751
test_237.jpg,0.38654062
test_238.jpg,0.9992168
test_239.jpg,0.9880164
test_240.jpg,0.9995177
test_241.jpg,0.24367893
test_242.jpg,0.05589209
test_243.jpg,0.021929545
test_244.jpg,0.99953735
test_245.jpg,0.9805658
test_246.jpg,0.98925847
test_247.jpg,0.0046115024
test_248.jpg,0.977003
test_249.jpg,0.9957891
test_250.jpg,0.9998517
test_251.jpg,0.9999628
test_252.jpg,0.11107685
test_253.jpg,0.9965906
test_254.jpg,0.27283737
test_255.jpg,0.20641153
test_256.jpg,0.9726553
test_257.jpg,0.07281094
test_258.jpg,0.9988907
test_259.jpg,0.9627862
test_260.jpg,0.98048913
test_261.jpg,0.99677247
test_262.jpg,0.94704306
test_263.jpg,0.9708557
test_264.jpg,0.9988476
test_265.jpg,0.14026158
test_266.jpg,0.97325844
test_267.jpg,0.9628356
test_268.jpg,0.00806394
test_269.jpg,0.03030219
test_270.jpg,0.9329422
test_271.jpg,0.9972958
test_272.jpg,0.8996759
test_273.jpg,0.99719065
test_274.jpg,0.9998677
test_275.jpg,0.99928766
test_276.jpg,0.99765414
test_277.jpg,0.973397
test_278.jpg,0.0051237387
test_279.jpg,0.99993384
test_280.jpg,0.99262345
test_281.jpg,0.019213827
test_282.jpg,0.93405074
test_283.jpg,0.000886406
test_284.jpg,0.0049626525
test_285.jpg,0.002081536
test_286.jpg,0.99998343
test_287.jpg,0.99841416
test_288.jpg,0.9336334
test_289.jpg,0.9987326
test_290.jpg,0.8125465
test_291.jpg,0.99744534
test_292.jpg,0.51383734
test_293.jpg,0.99999654
test_294.jpg,0.9938718
test_295.jpg,0.9987282
test_296.jpg,0.9986148
test_297.jpg,0.9950919
test_298.jpg,0.9889847
test_299.jpg,0.99848336
test_300.jpg,0.9844142
test_301.jpg,0.997806
test_302.jpg,0.97496694
test_303.jpg,0.999995
test_304.jpg,0.99266124
test_305.jpg,0.98721015
test_306.jpg,0.034784872
test_307.jpg,0.99102694
test_308.jpg,0.9985562
test_309.jpg,0.95169574
test_310.jpg,0.84294546
test_311.jpg,0.99852824
test_312.jpg,0.0038730209
test_313.jpg,0.99572456
test_314.jpg,0.99921906
test_315.jpg,0.9998317
test_316.jpg,0.0017917107
test_317.jpg,0.9998456
test_318.jpg,1.9212468e-05
test_319.jpg,0.9999634
test_320.jpg,0.42860156
test_321.jpg,0.92632896
test_322.jpg,0.0035543106
test_323.jpg,0.9793635
test_324.jpg,0.16112754
test_325.jpg,0.96020323
test_326.jpg,0.99392575
test_327.jpg,0.012212355
test_328.jpg,0.99835867
test_329.jpg,0.9995559
test_330.jpg,0.9882775
test_331.jpg,0.9880293
test_332.jpg,0.5929931
test_333.jpg,0.9994678
test_334.jpg,0.49092925
test_335.jpg,0.9946976
test_336.jpg,0.99326843
test_337.jpg,0.18512025
test_338.jpg,0.9987406
test_339.jpg,0.9927443
test_340.jpg,0.999482
test_341.jpg,0.99959487
test_342.jpg,0.681506
test_343.jpg,0.9939818
test_344.jpg,0.9998147
test_345.jpg,0.97578645
test_346.jpg,0.7315084
test_347.jpg,0.9869931
test_348.jpg,0.9999156
test_349.jpg,0.99979204
test_350.jpg,0.99996483
test_351.jpg,0.97685856
test_352.jpg,0.008016338
test_353.jpg,0.99999976
test_354.jpg,0.015374924
test_355.jpg,0.8931584
test_356.jpg,0.98334527
test_357.jpg,0.9977685
test_358.jpg,0.19080327
test_359.jpg,0.9985032
test_360.jpg,0.999845
test_361.jpg,0.96239597
test_362.jpg,0.8765152
test_363.jpg,0.9998004
test_364.jpg,0.4291375
test_365.jpg,0.93240935
test_366.jpg,0.06497965
test_367.jpg,0.99846315
test_368.jpg,0.9998969
test_369.jpg,0.0921893
test_370.jpg,0.9978358
test_371.jpg,0.87833667
test_372.jpg,0.9868662
test_373.jpg,0.99955815
test_374.jpg,0.98818713
test_375.jpg,0.22164139
test_376.jpg,0.98128796
test_377.jpg,0.057614155
test_378.jpg,0.99765575
test_379.jpg,0.9982607
test_380.jpg,0.9993957
test_381.jpg,0.9656524
test_382.jpg,0.8092627
test_383.jpg,0.96001226
test_384.jpg,0.015978243
test_385.jpg,0.9996959
test_386.jpg,0.050149303
test_387.jpg,0.99190205
test_388.jpg,0.9980355
test_389.jpg,0.88733745
test_390.jpg,0.006764934
test_391.jpg,0.9971138
test_392.jpg,0.00041984356
test_393.jpg,0.53653556
test_394.jpg,0.99843436
test_395.jpg,0.93150556
test_396.jpg,0.99969566
test_397.jpg,0.99485946
test_398.jpg,0.01170098
test_399.jpg,0.016128868
test_400.jpg,0.99968445
test_401.jpg,0.9974304
test_402.jpg,0.73593396
test_403.jpg,0.32913288
test_404.jpg,0.9868772
test_405.jpg,0.9964759
test_406.jpg,0.9617882
test_407.jpg,0.03672049
test_408.jpg,0.18858132
test_409.jpg,0.9996
test_410.jpg,0.9391235
test_411.jpg,0.99923277
test_412.jpg,0.9459035
test_413.jpg,0.99693716
test_414.jpg,0.9911457
test_415.jpg,0.99515224
test_416.jpg,0.98197687
test_417.jpg,0.9999782
test_418.jpg,0.99890876
test_419.jpg,0.008997428
test_420.jpg,0.0886814
test_421.jpg,0.9998661
test_422.jpg,0.5259101
test_423.jpg,0.8397162
test_424.jpg,0.0014067153
test_425.jpg,0.0075569157
test_426.jpg,0.9919825
test_427.jpg,0.009483499
test_428.jpg,0.9998267
test_429.jpg,0.5606764
test_430.jpg,0.7652941
test_431.jpg,0.990633
test_432.jpg,0.99998844
test_433.jpg,0.99172497
test_434.jpg,0.99506843
test_435.jpg,0.53559804
test_436.jpg,0.9519489
test_437.jpg,0.35902828
test_438.jpg,0.82314306
test_439.jpg,0.37069997
test_440.jpg,0.99958354
test_441.jpg,0.0026745242
test_442.jpg,0.99958056
test_443.jpg,0.7281702
test_444.jpg,0.91300184
test_445.jpg,0.72230846
test_446.jpg,0.9935994
test_447.jpg,0.0077312905
test_448.jpg,0.9999776
test_449.jpg,0.76910484
test_450.jpg,0.09925349
test_451.jpg,0.99860734
test_452.jpg,0.99085695
test_453.jpg,0.12043399
test_454.jpg,0.04195924
test_455.jpg,0.9991128
test_456.jpg,0.9775195
test_457.jpg,0.99571604
test_458.jpg,0.45100906
test_459.jpg,0.042000797
test_460.jpg,0.9885794
test_461.jpg,0.9998808
test_462.jpg,0.872974
test_463.jpg,0.9130492
test_464.jpg,0.88342255
test_465.jpg,0.99923885
test_466.jpg,0.76135266
test_467.jpg,0.99639255
test_468.jpg,0.9633094
test_469.jpg,0.52958435
test_470.jpg,0.6023763
test_471.jpg,0.00014856383
test_472.jpg,0.15551972
test_473.jpg,0.6187741
test_474.jpg,0.35540932
test_475.jpg,0.9999367
test_476.jpg,0.9988123
test_477.jpg,0.9976761
test_478.jpg,0.9991685
test_479.jpg,0.9961398
test_480.jpg,0.99954385
test_481.jpg,2.3809072e-05
test_482.jpg,0.9906729
test_483.jpg,0.9961992
test_484.jpg,0.9996395
test_485.jpg,0.9897413
test_486.jpg,0.9811507
test_487.jpg,0.99956924
test_488.jpg,0.9699552
test_489.jpg,0.99914455
test_490.jpg,0.99999964
test_491.jpg,0.99984515
test_492.jpg,0.9976882
test_493.jpg,0.98394495
test_494.jpg,0.6153041
test_495.jpg,0.99999857
test_496.jpg,0.9814982
test_497.jpg,0.99988365
test_498.jpg,0.10421212
test_499.jpg,0.016581418
test_500.jpg,0.9957503
test_501.jpg,0.91817445
test_502.jpg,0.9885833
test_503.jpg,0.9950009
test_504.jpg,0.060400676
test_505.jpg,0.80568856
test_506.jpg,0.0031153122
test_507.jpg,0.99997723
test_508.jpg,0.56212616
test_509.jpg,0.03902376
test_510.jpg,0.9824357
test_511.jpg,0.9986676
test_512.jpg,0.0015400802
test_513.jpg,0.48532635
test_514.jpg,0.99819154
test_515.jpg,0.9996213
test_516.jpg,0.99980754
test_517.jpg,0.16607507
test_518.jpg,0.9634843
test_519.jpg,0.005217051
test_520.jpg,0.45688412
test_521.jpg,0.0011983418
test_522.jpg,0.97865856
test_523.jpg,0.9953886
test_524.jpg,0.996458
test_525.jpg,0.0016521472
test_526.jpg,0.9990669
test_527.jpg,0.113875866
test_528.jpg,0.014451975
test_529.jpg,0.99968016
test_530.jpg,0.99744946
test_531.jpg,0.96717596
test_532.jpg,0.99742496
test_533.jpg,0.9975636
test_534.jpg,0.020092765
test_535.jpg,0.9784672
test_536.jpg,0.99975806
test_537.jpg,0.977005
test_538.jpg,0.99412316
test_539.jpg,0.9995332
test_540.jpg,0.99998295
test_541.jpg,0.0025565578
test_542.jpg,0.14961347
test_543.jpg,0.018833399
test_544.jpg,0.9964934
test_545.jpg,0.99856406
test_546.jpg,0.999188
test_547.jpg,0.9996401
test_548.jpg,0.9892652
test_549.jpg,0.9998487
test_550.jpg,0.98885506
test_551.jpg,0.030868849
test_552.jpg,0.9701886
test_553.jpg,0.9998865
test_554.jpg,0.9997942
test_555.jpg,0.016635949
test_556.jpg,0.9999974
test_557.jpg,0.82279646
test_558.jpg,0.11962916
test_559.jpg,0.8361019
test_560.jpg,0.98349774
test_561.jpg,0.99891853
test_562.jpg,0.9942865
test_563.jpg,0.9837706
test_564.jpg,0.9527191
test_565.jpg,0.96018785
test_566.jpg,0.9861122
test_567.jpg,0.9898409
test_568.jpg,0.45817786
test_569.jpg,0.8126634
test_570.jpg,0.99776006
test_571.jpg,0.98780817
test_572.jpg,0.9873051
test_573.jpg,0.9949425
test_574.jpg,0.010696856
test_575.jpg,0.9588982
test_576.jpg,0.99640167
test_577.jpg,0.9887262
test_578.jpg,0.6637125
test_579.jpg,0.99227506
test_580.jpg,0.99778014
test_581.jpg,0.9300242
test_582.jpg,0.6337609
test_583.jpg,0.91308296
test_584.jpg,0.99887806
test_585.jpg,0.09778612
test_586.jpg,0.013965274
test_587.jpg,0.978296
test_588.jpg,0.9959175
test_589.jpg,0.0013188305
test_590.jpg,0.01882355
test_591.jpg,0.9955519
test_592.jpg,0.3586554
test_593.jpg,0.007484551
test_594.jpg,0.9852556
test_595.jpg,0.9284246
test_596.jpg,0.99952745
test_597.jpg,0.9970861
test_598.jpg,0.99963534
test_599.jpg,0.03596175
test_600.jpg,0.5671242
test_601.jpg,0.7947627
test_602.jpg,0.80450225
test_603.jpg,0.0022379968
test_604.jpg,0.9996481
test_605.jpg,0.9995927
test_606.jpg,0.2503374
test_607.jpg,0.99559754
test_608.jpg,0.0072489907
test_609.jpg,0.9695253
test_610.jpg,0.9986161
test_611.jpg,0.98840094
test_612.jpg,0.9991387
test_613.jpg,0.9999409
test_614.jpg,0.99280906
test_615.jpg,0.98701036
test_616.jpg,0.98440266
test_617.jpg,0.994755
test_618.jpg,0.9999932
test_619.jpg,0.8149143
test_620.jpg,0.7310804
test_621.jpg,0.038245805
test_622.jpg,0.999796
test_623.jpg,0.99996495
test_624.jpg,0.01623993
test_625.jpg,0.009318993
test_626.jpg,0.8123425
test_627.jpg,0.91610646
test_628.jpg,0.9873032
test_629.jpg,0.21166724
test_630.jpg,0.93456453
test_631.jpg,0.9958396
test_632.jpg,0.99808806
test_633.jpg,0.99979204
test_634.jpg,0.99904853
test_635.jpg,0.007971793
test_636.jpg,0.9884221
test_637.jpg,0.9984092
test_638.jpg,0.029909104
test_639.jpg,0.011247138
test_640.jpg,0.996917
test_641.jpg,0.9947072
test_642.jpg,0.0011011127
test_643.jpg,0.99837804
test_644.jpg,0.005057807
test_645.jpg,0.07832853
test_646.jpg,0.5971244
test_647.jpg,0.71460485
test_648.jpg,0.9993887
test_649.jpg,0.9864232
test_650.jpg,0.9916632
test_651.jpg,0.003294767
test_652.jpg,0.99944085
test_653.jpg,0.9587387
test_654.jpg,0.981793
test_655.jpg,0.99633265
test_656.jpg,0.03345422
test_657.jpg,0.99733835
test_658.jpg,0.9968934
test_659.jpg,0.988991
test_660.jpg,0.015707424
test_661.jpg,0.9232322
test_662.jpg,0.34148297
test_663.jpg,0.7895951
test_664.jpg,0.9862651
test_665.jpg,0.9838367
test_666.jpg,0.9998678
test_667.jpg,0.9938386
test_668.jpg,0.05287505
test_669.jpg,0.45604765
test_670.jpg,0.9999652
test_671.jpg,0.9408732
test_672.jpg,0.10864945
test_673.jpg,0.5683248
test_674.jpg,0.9803033
test_675.jpg,0.9994648
test_676.jpg,0.999998
test_677.jpg,0.999796
test_678.jpg,0.99856746
test_679.jpg,0.9998369
test_680.jpg,0.9994149
test_681.jpg,0.9996346
test_682.jpg,0.99565
test_683.jpg,0.9988765
test_684.jpg,0.99918157
test_685.jpg,0.9999999
test_686.jpg,0.99573094
test_687.jpg,0.013194878
test_688.jpg,0.9977053
test_689.jpg,0.9945615
test_690.jpg,0.9890069
test_691.jpg,0.9993038
test_692.jpg,0.94725114
test_693.jpg,0.99975115
test_694.jpg,0.99560755
test_695.jpg,0.996326
test_696.jpg,3.0877682e-06
test_697.jpg,0.014200247
test_698.jpg,0.94216645
test_699.jpg,0.99848723
test_700.jpg,0.008138951
test_701.jpg,0.9838028
test_702.jpg,0.98679954
test_703.jpg,0.01335966
test_704.jpg,0.99474144
test_705.jpg,0.9991068
test_706.jpg,0.3576278
test_707.jpg,0.9987375
test_708.jpg,0.008463335
test_709.jpg,0.9845142
test_710.jpg,0.99501944
test_711.jpg,0.9973448
test_712.jpg,0.99877375
test_713.jpg,0.1163135
test_714.jpg,0.99262273
test_715.jpg,0.99598604
test_716.jpg,0.9993394
test_717.jpg,0.9998578
test_718.jpg,0.20598915
test_719.jpg,0.8308793
test_720.jpg,0.61262256
test_721.jpg,0.9994259
test_722.jpg,0.73731804
test_723.jpg,0.95573944
test_724.jpg,0.99360645
test_725.jpg,0.06792967
test_726.jpg,0.96787083
test_727.jpg,0.05520692
test_728.jpg,0.5929727
test_729.jpg,0.95808256
test_730.jpg,0.0133844465
test_731.jpg,0.99997663
test_732.jpg,0.997954
test_733.jpg,0.1543451
test_734.jpg,0.9996092
test_735.jpg,0.9775415
test_736.jpg,0.9990464
test_737.jpg,0.9932151
test_738.jpg,0.11786359
test_739.jpg,0.9383256
test_740.jpg,0.9999683
test_741.jpg,0.9954335
test_742.jpg,0.06524321
test_743.jpg,0.99998057
test_744.jpg,0.0109523125
test_745.jpg,0.9992092
test_746.jpg,0.99990165
test_747.jpg,0.9961379
test_748.jpg,0.107708275
test_749.jpg,0.012773251
test_750.jpg,0.99755955
test_751.jpg,0.999532
test_752.jpg,0.9995264
test_753.jpg,0.050350957
test_754.jpg,0.89931434
test_755.jpg,0.89732337
test_756.jpg,0.99899846
test_757.jpg,0.7864149
test_758.jpg,0.9542166
test_759.jpg,0.9997094
test_760.jpg,0.98279035
test_761.jpg,0.93369824
test_762.jpg,0.99995244
test_763.jpg,0.8423186
test_764.jpg,0.9983448
test_765.jpg,0.96793145
test_766.jpg,0.9994486
test_767.jpg,0.8567629
test_768.jpg,0.9067194
test_769.jpg,0.94089925
test_770.jpg,0.98284596
test_771.jpg,0.019383002
test_772.jpg,0.9955379
test_773.jpg,0.989594
test_774.jpg,0.9955836
test_775.jpg,0.0054111867
test_776.jpg,0.063201666
test_777.jpg,0.9974843
test_778.jpg,0.99793017
test_779.jpg,0.9937816
test_780.jpg,0.99986744
test_781.jpg,0.99996996
test_782.jpg,0.9997739
test_783.jpg,0.99739397
test_784.jpg,0.69124216
test_785.jpg,0.123748824
test_786.jpg,0.022636425
test_787.jpg,0.9962894
test_788.jpg,0.81905633
test_789.jpg,0.99610597
test_790.jpg,0.9995315
test_791.jpg,0.9999064
test_792.jpg,0.030254286
test_793.jpg,0.9957282
test_794.jpg,0.999218
test_795.jpg,0.9996662
test_796.jpg,0.20998222
test_797.jpg,0.99687034
test_798.jpg,0.9734288
test_799.jpg,0.001060981
test_800.jpg,0.99196845
test_801.jpg,0.91918993
test_802.jpg,0.9793555
test_803.jpg,0.9982526
test_804.jpg,0.9981451
test_805.jpg,0.99953616
test_806.jpg,0.0005624748
test_807.jpg,0.99960786
test_808.jpg,0.9997633
test_809.jpg,0.99990594
test_810.jpg,0.9937534
test_811.jpg,0.00221591
test_812.jpg,0.9986463
test_813.jpg,0.9980236
test_814.jpg,0.74433607
test_815.jpg,0.9998592
test_816.jpg,0.85018736
test_817.jpg,0.9867889
test_818.jpg,0.62397474
test_819.jpg,0.9991468
test_820.jpg,0.9704734
test_821.jpg,0.0044785687
test_822.jpg,0.9967405
test_823.jpg,0.99894756
test_824.jpg,0.9955149
test_825.jpg,0.78105974
test_826.jpg,0.9850464
test_827.jpg,0.9990759
test_828.jpg,0.98309094
test_829.jpg,0.9961791
test_830.jpg,0.99982697
test_831.jpg,0.0019523472
test_832.jpg,0.013042121
test_833.jpg,0.9952513
test_834.jpg,0.99949896
test_835.jpg,0.3575958
test_836.jpg,0.99927443
test_837.jpg,0.032502506
test_838.jpg,0.9514982
test_839.jpg,0.0069046225
test_840.jpg,0.99913955
test_841.jpg,0.79800385
test_842.jpg,0.019024607
test_843.jpg,0.9196444
test_844.jpg,0.0041490206
test_845.jpg,0.17615007
test_846.jpg,0.89004713
test_847.jpg,0.84840363
test_848.jpg,0.9984274
test_849.jpg,0.9918503
test_850.jpg,0.90685475
test_851.jpg,0.8634195
test_852.jpg,0.8664598
test_853.jpg,0.9573326
test_854.jpg,0.9897361
test_855.jpg,0.9093675
test_856.jpg,0.9977894
test_857.jpg,0.16615836
test_858.jpg,0.48691186
test_859.jpg,0.9996387
test_860.jpg,0.93578535
test_861.jpg,0.9877324
test_862.jpg,0.9889585
test_863.jpg,0.57392883
test_864.jpg,0.9688854
test_865.jpg,0.15948233
test_866.jpg,0.0015967224
test_867.jpg,0.998784
test_868.jpg,0.99967635
test_869.jpg,0.065279976
test_870.jpg,0.9980988
test_871.jpg,0.99994826
test_872.jpg,0.0019795133
test_873.jpg,0.99764913
test_874.jpg,0.9055032
test_875.jpg,0.025641557
test_876.jpg,0.95658284
test_877.jpg,0.9822172
test_878.jpg,0.999338
test_879.jpg,0.019860469
test_880.jpg,0.99984026
test_881.jpg,0.997595
test_882.jpg,0.7389917
test_883.jpg,0.0070194826
test_884.jpg,0.54993886
test_885.jpg,0.9902716
test_886.jpg,0.9994067
test_887.jpg,0.9950654
test_888.jpg,0.99965703
test_889.jpg,0.98670745
test_890.jpg,0.00037950158
test_891.jpg,0.1156977
test_892.jpg,0.99096197
test_893.jpg,0.99826425
test_894.jpg,0.93292296
test_895.jpg,0.94651985
test_896.jpg,0.999948
test_897.jpg,0.99830174
test_898.jpg,0.9979386
test_899.jpg,0.0009802997
test_900.jpg,0.8915669
test_901.jpg,0.9816502
test_902.jpg,0.06282639
test_903.jpg,0.9906722
test_904.jpg,0.46766394
test_905.jpg,0.8200104
test_906.jpg,0.9920419
test_907.jpg,0.9995004
test_908.jpg,0.99590427
test_909.jpg,0.99914443
test_910.jpg,0.005592282
test_911.jpg,0.9699958
test_912.jpg,0.80548316
test_913.jpg,0.9999759
test_914.jpg,0.003862382
test_915.jpg,0.9962817
test_916.jpg,0.9676971
test_917.jpg,0.9987923
test_918.jpg,0.9722776
test_919.jpg,0.9999964
test_920.jpg,0.999788
test_921.jpg,0.18037765
test_922.jpg,0.9783392
test_923.jpg,0.9984108
test_924.jpg,0.99886876
test_925.jpg,0.99971706
test_926.jpg,0.99998915
test_927.jpg,0.9999515
test_928.jpg,0.76196355
test_929.jpg,0.99976987
test_930.jpg,0.02724659
test_931.jpg,0.99969125
test_932.jpg,0.9998988
test_933.jpg,0.0124253705
test_934.jpg,0.98597705
test_935.jpg,0.9997862
test_936.jpg,0.97645706
test_937.jpg,0.0007292124
test_938.jpg,0.9993523
test_939.jpg,0.8756765
test_940.jpg,0.9866231
test_941.jpg,0.0013175776
test_942.jpg,0.9223003
test_943.jpg,0.9358837
test_944.jpg,0.5471166
test_945.jpg,0.976997
test_946.jpg,0.9997868
test_947.jpg,0.27339602
test_948.jpg,0.979042
test_949.jpg,0.99388796
test_950.jpg,0.998489
test_951.jpg,0.06994859
test_952.jpg,0.17939492
test_953.jpg,0.99998987
test_954.jpg,0.9971008
test_955.jpg,0.15756907
test_956.jpg,5.0963357e-05
test_957.jpg,2.5302903e-05
test_958.jpg,0.9859088
test_959.jpg,0.9947626
test_960.jpg,0.008710145
test_961.jpg,0.77858925
test_962.jpg,0.9996902
test_963.jpg,0.15306875
test_964.jpg,0.98594564
test_965.jpg,0.01396624
test_966.jpg,0.9763471
test_967.jpg,0.99926275
test_968.jpg,0.9786022
test_969.jpg,0.99500823
test_970.jpg,0.9948278
test_971.jpg,0.9995272
test_972.jpg,0.9976458
test_973.jpg,0.99981743
test_974.jpg,0.9935982
test_975.jpg,0.012294723
test_976.jpg,0.9955449
test_977.jpg,0.9883746
test_978.jpg,0.9359908
test_979.jpg,0.99943715
test_980.jpg,0.98942775
test_981.jpg,0.9999689
test_982.jpg,0.9909146
test_983.jpg,0.99922824
test_984.jpg,0.999777
test_985.jpg,0.025777355
test_986.jpg,0.3973423
test_987.jpg,0.99691474
test_988.jpg,0.9992387
test_989.jpg,0.99367166
test_990.jpg,0.995889
test_991.jpg,0.99909043
test_992.jpg,0.9922975
test_993.jpg,0.0017573527
test_994.jpg,0.9985933
test_995.jpg,0.9990376
test_996.jpg,0.03409382
test_997.jpg,0.99603575
